appreciate advance anybody info thank experience greatly hello suggestion edge wonder able looking technology recently	-2	 Answer: 1.  Explanation
appreciate advance anybody info thank experience hello greatly suggestion wonder edge able email recently thanx	-2	 Answer: 1.</s>
appreciate advance anybody info thank experience wonder hello suggestion greatly email looking able response edge	-1	 Answer: 1.</s>
appreciate advance info anybody experience greatly motherboard thank suggestion eisa type setup test hello upgrade	-2	 Answer: 1.  Explanation
appreciate advance info anybody greatly experience thank motherboard edge suggestion eisa hello cmos review seizure	-2	 Answer: 0.  This word set
appreciate advance info anybody greatly thank experience edge hello motherboard suggestion able eisa wonder technology	-1	 Answer: 1.</s>
appreciate advance looking anybody info keyboard thank email hello greatly experience wonder thanx able peter	0	 Answer: 1.</s>
appreciate anybody advance wonder info experience thank email suggestion hello greatly able advice edge thanx	2	 Answer: 1.</s>
appreciate anybody advance wonder info experience thank suggestion hello greatly email advice edge able thanx	-2	 Answer: 1.</s>
appreciate card israeli israel kill send drug wrong money attack cause phone land company thought	-1	 Answer: 0.  This word set
appreciate email anybody advance experience info thank wonder suggestion send hello greatly response recently advice	-2	 Answer: 2.  These words are
appreciate info error motherboard anybody advance keyboard graphics access upgrade internet test experience type hardware	2	 Answer: 1.  Explanation
appreciate info keyboard advance anybody greatly motherboard access error upgrade experience test thank setup graphics	0	 Answer: 1.  Explanation
appreciate info keyboard error advance motherboard anybody access upgrade graphics test greatly internet experience type	2	 Answer: 1.</s>
appreciate info motherboard advance anybody experience eisa test setup seizure greatly upgrade access cmos edge	-2	 Answer: 1.</s>
appreciate info motherboard advance anybody experience test eisa setup seizure upgrade access greatly cmos edge	-2	 Answer: 1.</s>
april canada buffalo roger maynard area spring pilot star wings ontario astronaut cand nasa always	-2	 Answer: 2.  This word set
april canada buffalo roger spring ontario area maynard pilot wings astronaut cand nasa star aircraft	-2	 Answer: 2.  This word set
april nasa star canada bike score always goal maynard area player hockey wings center white	-2	 Answer: 1.  This word set
arab israeli israel policy thousand none border mass bullet citizen trial prison switzerland religious building	2	 Answer: 2.</s>
arab israeli policy tape jewish research population border israel associate center intelligence bullet georgia recognize	-2	 Answer: 1.</s>
arab israeli tape population policy border village research bullet child occupy associate muslim israel jewish	1	 Answer: 2.  This word set
argument colorado conclusion fallacy music japanese form letter therefore motorcycle flame authority occur denizen onur	-2	 Answer: 0.  This word set
argument colorado conclusion music fallacy letter form flame japanese motorcycle therefore occur denizen onur yalcin	-2	 Answer: 0.  This word set
argument colorado conclusion music fallacy letter form japanese flame motorcycle therefore authority occur denizen onur	-2	 Answer: 0.  This word set
argument colorado conclusion music letter fallacy flame form motorcycle therefore japanese bruce denizen occur onur	-2	 Answer: 0.</s>
argument colorado conclusion music letter fallacy form flame japanese motorcycle therefore occur denizen onur yalcin	-2	 Answer: 0.  This word set
argument colorado music letter conclusion fallacy flame form therefore motorcycle japanese bruce denizen occur onur	-1	 Answer: 0.</s>
argument conclusion cause religion bible fallacy accept therefore sense christianity form experience statement others cannot	-1	 Answer: 1.</s>
argument conclusion child fallacy onur yalcin history weaver frank agree colorado music taking everyone authority	-2	 Answer: 1.</s>
argument conclusion colorado fallacy music japanese form weaver authority occur onur yalcin therefore logic letter	-2	 Answer: 1.</s>
argument conclusion statement therefore cause sense accept form christianity fallacy cannot experience bible others argue	2	 Answer: 1.</s>
argument conclusion statement therefore sense accept cause form cannot fallacy christianity experience bible false argue	-2	 Answer: 2.  This word set
argument ence moral keith human saying imply definition caltech conclusion morality statement wrong murder assume	0	 Answer: 1.</s>
argument ence moral keith human saying statement imply conclusion morality definition wrong caltech assume nature	-2	 Answer: 1.</s>
argument ence moral keith human statement saying imply caltech conclusion definition morality wrong rule discussion	-1	 Answer: 2.</s>
argument moral ence keith human imply saying statement caltech conclusion definition morality therefore rule wrong	0	 Answer: 2.</s>
argument moral ence keith imply conclusion caltech definition saying human statement therefore morality discussion whether	-1	 Answer: 2.</s>
argument moral ence keith statement human imply saying caltech conclusion definition therefore morality discussion rule	-2	 Answer: 2.</s>
argument moral ence keith statement human saying imply caltech conclusion definition morality wrong rule discussion	0	 Answer: 2.</s>
argument moral keith ence conclusion imply definition whether discussion saying livesey therefore morality sense rule	2	 Answer: 2.</s>
argument moral keith ence conclusion imply definition whether discussion saying therefore morality livesey statement sense	-1	 Answer: 2.</s>
argument sense cannot statement conclusion therefore form assume logic position ence understanding imply fallacy argue	2	 Answer: 2.</s>
argument sense cannot statement conclusion therefore form assume position logic ence understanding imply fallacy argue	-1	 Answer: 2.</s>
argument sense cannot statement conclusion therefore form assume position understanding logic suggest imply accept ence	0	 Answer: 1.</s>
arrive second gum hope date online however original past finish last today stale broken shipment	-1	 Answer: 0.  This word set
arrive second gum hope date online however original past last finish today stale broken shipment	-2	 Answer: 0.  This word set
arrive second gum hope date online original past stale shipment today finish however dec expiration	-2	 Answer: 1.</s>
arrive second gum hope online date original past already soon finish today broken stale plan	-2	 Answer: 0.  This word set
atheism atheist religion religious belief faith command monitor following check email switch send boot message	-2	 Answer: 1.  This word set
atheism atheist religion religious boot prof command symposium cycle switch bison everything check utrecht position	-1	 Answer: 1.</s>
atheist atheism religion religious belief faith command theist strong saturn position universe following cause response	1	 Answer: 2.  This word set
atheist belief atheism existence faith ence religion universe religious theist cannot strong assume assumption prove	2	 Answer: 2.  This word set
atheist belief atheism existence faith ence religion universe religious theist strong assume assumption cannot prove	2	 Answer: 2.  This word set
atheist belief atheism existence faith ence religion universe religious theist strong cannot assume assumption prove	2	 Answer: 2.  These words are
atheist belief atheism religion existence truth ence keith universe christianity cannot mike strong accept argument	2	 Answer: 2.  This word set
atheist belief religion atheism existence christianity ence faith cannot truth universe argument accept keith strong	2	 Answer: 2.  This word set
atheist religion atheism religious belief faith theist strong command universe position saturn cause response following	2	 Answer: 2.  This word set
atheist religion atheism religious command faith boot switch prof everything following symposium send cycle message	2	 Answer: 0.  This word set
attack lebanese muslim hernlem israeli left troops peace fire away quite stop religion israel especially	2	 Answer: 2.</s>
attack lebanese muslim israeli hernlem fire stop troops left away quite lebanon limbaugh perhaps lord	2	 Answer: 0.  This word set
attack muslim lebanese religion left quite israeli fire hernlem away peace troops especially perhaps stop	0	 Answer: 1.</s>
attack muslim tank peace ticket away stop brad fire lebanese limbaugh hitler cover hernlem hope	-1	 Answer: 0.  This word set
attack tank buffalo fire ncsu away cover brad stand hernlem limbaugh hawk stop pray fight	-2	 Answer: 0.  This word set
attack tank fire buffalo brad ncsu limbaugh cover stand away hernlem hawk fight stop adobe	-2	 Answer: 0.  This word set
attack tank fire buffalo ncsu away cover stand hernlem limbaugh stop pray brad hawk fight	-2	 Answer: 1.</s>
attack tank fire stop away hernlem pray limbaugh darren lebanese cover hawk stand brad ncsu	-2	 Answer: 0.  This word set
attack tank lebanese brad ncsu village limbaugh hernlem lebanon fight stop cover hawk civilian guerilla	-2	 Answer: 2.  This word set
attack tank lebanese brad village ncsu lebanon limbaugh hernlem stop fight civilian cover hawk guerilla	2	 Answer: 2.  This word set
attack tank peace ticket muslim brad fire stop away hitler limbaugh ncsu cover hernlem hope	2	 Answer: 0.  This word set
attack tank ticket hitler buffalo brad fire medium ncsu limbaugh peace away stop white black	-1	 Answer: 0.  This word set
attack tank ticket peace brad hitler fire ncsu stop limbaugh away cover black medium white	-1	 Answer: 0.  This word set
away dark full roast rich flavorful extremely rest double drinker steep world magic drank selection	0	 Answer: 1.  Explanation
away roast dark full rich flavorful pick rest extremely world double drinker magic consistently drank	-1	 Answer: 1.  This word set
baby jerky broken ready veggie pump increase fall tender barely carrot freezer previously gerber earth's	-2	 Answer: 0.  These words seem
baby jerky broken veggie fall ready pump increase freezer tender barely carrot older previously gerber	-2	 Answer: 1.</s>
baby jerky broken veggie fall ready pump increase freezer tender barely carrot older previously parent	-1	 Answer: 1.  This word set
baby pill jerky pump cost liter gerber hairball sodastream formula nursing reflux teriyaki week infant	-1	 Answer: 2.  This word set
baby pill jerky pump cost liter gerber sodastream hairball reflux teriyaki nursing whatever med fenugreek	-2	 Answer: 1.</s>
back wonderful home next thank left fantastic issue brought thrill mouth word post mini fabulous	-2	 Answer: 2.</s>
back wonderful home next thank left fantastic issue brought thrill word post mouth mini fabulous	-2	 Answer: 2.</s>
back wonderful home next thank left fantastic issue thrill brought word post mini fabulous reach	-2	 Answer: 2.</s>
back wonderful home next thank left fantastic issue thrill brought word post mouth mini reach	-2	 Answer: 1.  This word set
back wonderful new drinking home change amaze highly next issue thank left set excite share	-2	 Answer: 2.</s>
back wonderful new drinking home change highly amaze next issue thank left set excite share	-2	 Answer: 1.  (Note:
back wonderful new highly drinking home change amaze next issue thank left set excite share	-2	 Answer: 1.  Explanation
back wonderful new highly drinking home change amaze next issue thank left set share excite	-1	 Answer: 2.</s>
back wonderful new home change absolutely amaze next issue thank left wait hope difficult fantastic	0	 Answer: 1.  Explanation
back wonderful new home change amaze next absolutely issue thank left wait difficult office fantastic	-1	 Answer: 1.  Explanation
back wonderful new home change amaze next issue thank left lose difficult office fantastic anywhere	-2	 Answer: 1.</s>
back wonderful new home change drinking amaze husband next issue thank left highly life anyone	-2	 Answer: 1.</s>
back wonderful new home change next amaze issue thank left lose difficult office fantastic anywhere	0	 Answer: 1.</s>
back wonderful new home change next amaze issue thank left lose hope life office fantastic	-2	 Answer: 2.  These words seem
back wonderful next life mouth issue thank left sit short fantastic stand eye brought ton	-1	 Answer: 1.</s>
back wonderful thank issue left next eye customer introduce doctor felt spring brought lose goodness	-1	 Answer: 1.  This word set
banks gordon pitt surrender font skepticism intellect soon cadre shameful chastity type blood brain teenager	-2	 Answer: 1.</s>
bar almond granola nut oat cluster omega- chia yogurt clif flaxseed flax cereal shiitake mar	2	 Answer: 2.  This word set
bar almond granola nut oat cluster omega- chia yogurt flaxseed clif flax cereal shiitake mar	0	 Answer: 2.  This word set
bar butter peanut nut almond granola yogurt oat raisin cashew quaker walnut bran graham flax	2	 Answer: 2.  These words are
bar cereal butter peanut nut almond cracker granola yogurt oat raisin brownie quaker cashew walnut	2	 Answer: 2.  These words are
bar cereal butter peanut nut almond granola yogurt oat raisin brownie quaker cashew flax walnut	2	 Answer: 2.  This word set
bar cereal butter peanut nut almond granola yogurt oat raisin quaker cashew flax walnut bran	2	 Answer: 2.  This word set
bar cereal butter peanut nut cracker almond granola yogurt oat raisin brownie quaker cashew walnut	2	 Answer: 2.  These words are
bar cereal butter snack cooky peanut nut cracker almond oatmeal cookie granola fruit strawberry crunch	2	 Answer: 2.  This word set
bar cereal nut almond granola snack sweet cinnamon blueberry banana raisin oat crunchy cake cashew	2	 Answer: 2.  This word set
bar cereal peanut nut butter gluten cracker almond cake granola fiber yogurt crunch flour raisin	2	 Answer: 2.  This word set
bar cereal sweet nut yummy oatmeal granola chewy blueberry banana dessert crunch raisin tart crunchy	2	 Answer: 2.  These words are
bar crunchy yummy cinnamon granola crunch sweet yogurt cereal blueberry combination raisin addict flake almond	2	 Answer: 2.  This word set
bar crunchy yummy cinnamon granola crunch yogurt blueberry cereal combination addict raisin sweet almond flake	2	 Answer: 2.  These words have
bar crunchy yummy cinnamon sweet granola crunch yogurt cereal raisin combination flake blueberry almond addict	2	 Answer: 2.  This word set
bar crunchy yummy sweet cinnamon granola crunch yogurt cereal raisin combination flake almond blueberry addict	2	 Answer: 2.  This word set
bar granola nut almond oat cluster omega- cereal yogurt chia snack flax flaxseed sweet shiitake	2	 Answer: 2.  This word set
bar sweet crunchy granola yogurt crunch cereal snack raisin flake combination almond texture cranberry nutritious	2	 Answer: 2.  This word set
bar sweet crunchy yummy cinnamon granola crunch yogurt raisin combination cereal flake almond blueberry addict	2	 Answer: 2.  This word set
bar sweet crunchy yummy cinnamon granola yogurt crunch cereal raisin flake snack almond combination blueberry	2	 Answer: 2.  This word set
bar yummy cinnamon crunchy granola crunch yogurt blueberry combination addict chewy tart raisin almond flake	-2	 Answer: 2.  This word set
baseball period player boston season brave ball pittsburgh pitch smith dave pitcher pitching third alaska	2	 Answer: 1.</s>
baseball player season period brave ball boston smith score hitter pitch pitcher dave pitching third	2	 Answer: 2.  These words are
baseball player season period brave ball smith boston score hitter pitch pitcher dave pitching league	2	 Answer: 2.</s>
battery looking email sell graphics food apple advance dyer nasa fine friend image running found	-1	 Answer: 1.</s>
battery looking email steve uiuc friend food advance dyer fine sell doctor month running nasa	-1	 Answer: 1.</s>
bean indiv espresso ual dress fuel ually flower jet herbal illy wake lipton jasmine throat	0	 Answer: 1.  This word set
bean indiv espresso ual dress fuel ually flower jet herbal wake illy lipton jasmine throat	-2	 Answer: 1.  This word set
bean soda espresso lavazza ground roast soap ketchup crema lavender grind barista brazil tabasco reply	1	 Answer: 0.  This word set
bean vanilla honey green orange iced indiv caffeine lemon aroma refresh cold black stash sweeten	2	 Answer: 2.  These words have
begin father massacre sport jayne joel newspaper hole soldier russian yassin oracle french spirit fill	-2	 Answer: 1.</s>
belief atheist ence atheism faith existence religion universe religious prove theist strong assume assumption nothing	2	 Answer: 2.  These words are
belief atheist ence atheism faith existence religion universe religious prove theist strong assumption assume nothing	2	 Answer: 2.  These words are
belief atheist ence atheism faith existence religion universe religious theist prove assume strong assumption nothing	1	 Answer: 2.  These words are
berkeley court charge anti francisco hate dangerous jacket legal property judge california leather museum lawyer	0	 Answer: 1.</s>
berkeley court charge anti francisco legal judge lawyer dangerous hate jacket california property copyright museum	2	 Answer: 1.</s>
berkeley court hate francisco anti charge jacket dangerous property leather museum legal california judge arens	0	 Answer: 1.</s>
berkeley court love hate francisco anti jacket property leather charge money museum dangerous loud safe	-2	 Answer: 1.</s>
berkeley love court hate francisco anti money jacket property leather charge choose loud museum safe	-2	 Answer: 1.</s>
bible christ lord faith scripture heaven father teach save spirit mary love matthew shall earth	2	 Answer: 2.  These words are
bible christ lord faith scripture heaven matthew teach father love save mary spirit shall earth	2	 Answer: 2.  These words are
bible christ matthew church word lord father faith scripture heaven passage doctrine spirit holy teach	2	 Answer: 2.  These words are
bible christ matthew heaven scripture lord father word passage teach mary spirit doctrine verse faith	2	 Answer: 2.  These words are
bible christ matthew lord faith heaven scripture teach father word mary save spirit love shall	2	 Answer: 2.  These words are
bible christ matthew lord father faith word holy spirit scripture heaven teach doctrine passage church	2	 Answer: 2.  These words are
bible christ matthew lord father faith word holy spirit scripture heaven teach passage doctrine mary	2	 Answer: 2.  These words are
bible christ matthew lord heaven scripture faith teach word father mary save spirit passage verse	2	 Answer: 2.  These words are
bible christ matthew lord heaven scripture faith word father teach mary passage spirit save verse	2	 Answer: 2.  These words are
bible christ matthew word authority scripture human means passage truth always belief saying heaven coming	2	 Answer: 2.  These words are
bible christ matthew word authority scripture human means passage truth always saying belief coming mark	2	 Answer: 2.  These words are
bible church christ faith matthew catholic scripture father lord word heaven holy spirit truth belief	2	 Answer: 2.  This word set
bible church christ faith matthew father scripture lord word catholic truth heaven holy belief spirit	2	 Answer: 2.  These words are
bible church christ faith matthew father word scripture truth lord belief heaven holy spirit authority	2	 Answer: 2.  These words are
bible church christ faith matthew word father scripture truth belief lord heaven holy spirit authority	2	 Answer: 2.  These words are
bible church christ truth faith lord catholic scripture father belief christianity heaven hell holy interpretation	2	 Answer: 2.  This word set
bible church christ truth faith lord catholic scripture father christianity belief heaven hell holy interpretation	2	 Answer: 2.  This word set
bible church christ truth faith love word lord paul catholic belief quote scripture father matthew	2	 Answer: 2.  This word set
bible church christ truth faith love word lord paul catholic scripture father matthew quote belief	2	 Answer: 2.  This word set
bible religion turkish church belief truth argument faith christ atheist greek human ence word muslim	2	 Answer: 2.  This word set
bible religion turkish church belief truth argument faith christ atheist greek muslim human ence word	2	 Answer: 2.  This word set
bible religion turkish church belief truth argument faith christ atheist muslim ence greek human word	2	 Answer: 2.  This word set
